PI,,control_midcolumn,Proportion
"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]-3",Action : 3,0.9133694294044259
,Other actions: Best,0.7596834652228369
,Other actions: Average,"[0.7596834652228369, 0.4231570179092063, 0.5360266555601888, 0.654727197001259, 0.6380674718867229, 0.6214077467721867]",0.6055115923920668

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0]]-3",Action : 3,0.6888796334860533
,Other actions: Best,0.39192003331945097
,Other actions: Average,"[0.259058725531025, 0.05747605164514787, 0.10870470637234489, 0.31445231153685776, 0.39192003331945097, 0.2778009162848782]",0.2349021241149508

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 0, 0, -1]]-3",Action : 3,0.8571428571428553
,Other actions: Best,0.5593502707205357
,Other actions: Average,"[0.37650978758850673, 0.007496876301541024, 0.20991253644314595, 0.3619325281132873, 0.33444398167430384, 0.5593502707205357]",0.30827433014022004

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [-1, 0, 0, 1, 0, 0, -1]]-3",Action : 3,0.857142857142857
,Other actions: Best,0.7346938775510209
,Other actions: Average,"[0.7346938775510209, 0.7346938775510209, 0.6722199083715129, 0.7346938775510209, 0.7317784256559771, 0.7346938775510209]",0.7237956407052623

PI,,control_midcolumn,Proportion
"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]-3",Action : 3,0.9329446064139908
,Other actions: Best,0.7288629737609305
,Other actions: Average,"[0.7288629737609305, 0.4373177842565585, 0.5655976676384822, 0.6618075801749249, 0.6413994169096189, 0.6005830903790068]",0.6059280855199204

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 1, 0, 0, 0]]-3",Action : 3,0.944606413994168
,Other actions: Best,0.77551020408163
,Other actions: Average,"[0.77551020408163, 0.10495626822157438, 0.5072886297376078, 0.7084548104956244, 0.6326530612244877, 0.7638483965014551]",0.5821185617103966

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, -1, 1, -1, 0, 0]]-3",Action : 3,0.8367346938775511
,Other actions: Best,0.4985422740524775
,Other actions: Average,"[0.4985422740524775, 0.2244897959183669, 0.0, 0.08746355685131198, 0.30612244897959157, 0.24198250728862922]",0.22643343051506284

PI,,3inarow,Proportion
"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]-3",Action : 3,0.7580174927113249
,Other actions: Best,0.7438567263639195
,Other actions: Average,"[0.5510204081632049, 0.5381091211994202, 0.7438567263639195, 0.6572261557683423, 0.6072469804247497, 0.551020408163209]",0.6080799666804743

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, -1, 0, 1, 0, 0, 0]]-3",Action : 3,0.8501318894904362
,Other actions: Best,0.8688046647229396
,Other actions: Average,"[0.7307371928362689, 0.6822157434401451, 0.8446480633068759, 0.8688046647229396, 0.7867555185338814, 0.7246980424822405]",0.7729765375537253

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, -1, 0, 1, -1, 0, 0]]-4",Action : 4,0.7862696098846843
,Other actions: Best,0.9999999999999765
,Other actions: Average,"[0.751006525058941, 0.891642371234125, 0.8465916979035742, 0.9999999999999765, 0.8372206025266631, 0.8254893794251786]",0.8586584293580763

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0], [0, -1, -1, 1, -1, 0, 0]]-2",Action : 2,0.9999999999999696
,Other actions: Best,0.9999999999999922
,Other actions: Average,"[0.9870887130361585, 0.9930584478689473, 0.9999999999999922, 0.9920866305705758, 0.9962515618491637, 0.9975010412327605]",0.9943310657595997

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0], [0, -1, -1, 1, -1, 0, 0]]-4",Action : 4,0.9999999999999859
,Other actions: Best,1.0
,Other actions: Average,"[0.9416215465777613, 1.0, 0.992086630570615, 0.9616132167152254, 0.9925031236984351, 0.9723032069970448]",0.9766879540931801

PI,,lose,Proportion
"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]-3",Action : 3,0.0
,Other actions: Best,0.017016719224132806
,Other actions: Average,"[0.005235913607425478, 0.017016719224132806, 0.006544892009281847, 0.006544892009281848, 0.0001784970547985958, 0.005533408698756471]",0.00684238710061284

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, -1]]-3",Action : 3,0.0004759921461295887
,Other actions: Best,0.003510442077705718
,Other actions: Average,"[0.0, 0.0004759921461295887, 0.0004164931278633901, 0.003510442077705718, 0.0016064734931873627, 5.949901826619859e-05]",0.0010114833105253765

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, -1, 0, -1]]-4",Action : 4,0.0029154518950437326
,Other actions: Best,0.004045933242101505
,Other actions: Average,"[0.0007734872374605818, 0.0005949901826619859, 0.0032724460046409244, 0.0032426964955078246, 0.004045933242101505, 0.0007139882191943832]",0.0021072568969278675

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0], [0, -1, 0, 1, -1, 0, -1]]-2",Action : 2,0.008470346350396332
,Other actions: Best,0.011919636659328457
,Other actions: Average,"[0.004462426369964896, 0.006158148390551556, 0.0004759921461295887, 0.0100156680748101, 0.011919636659328457, 0.0029749509133099304]",0.006001137092349088

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0], [-1, -1, 1, 1, -1, 0, -1]]-4",Action : 4,0.022738541480732233
,Other actions: Best,0.022579877432022374
,Other actions: Average,"[0.0127046931503408, 0.003718688641637413, 0.009262013843438251, 0.004829336982606453, 0.022579877432022374, 0.011413895004065767]",0.010751417509018509

PI,,control_midcolumn,Proportion
"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, -1, 0, 0], [0, 0, 0, -1, 1, 0, 0], [0, 0, 1, 1, -1, 0, -1]]-3",Action : 3,0.6788025421190542
,Other actions: Best,0.6371486501645327
,Other actions: Average,"[0.6371486501645327, 0.5487485635499506, 0.6171595981937468, 0.5910842137332833, 0.49521661971287406, 0.5645201648153682]",0.5756463016949592

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, -1, 0, 0], [0, 0, 0, -1, 1, 0, 0], [-1, 0, 1, 1, -1, 0, -1]]-5",Action : 5,0.4646244746220977
,Other actions: Best,0.8164157791396267
,Other actions: Average,"[0.3805665266708451, 0.32989203263021327, 0.5411124771224944, 0.8164157791396267, 0.63839615363677, 0.4519933443474828]",0.5263960522579054

LAST_3,,control_midcolumn,Proportion
"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, -1, 0, 0], [0, 0, 0, -1, 1, 0, 0], [0, 0, 1, 1, -1, 0, -1]]-3",Action : 3,0.7429543245869753
,Other actions: Best,0.6933916423712324
,Other actions: Average,"[0.6933916423712324, 0.6584062196307076, 0.6933916423712324, 0.6873987690314203, 0.6175898931000954, 0.6671525753158385]",0.6695551236367544

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, -1, 0, 0], [0, 0, 0, -1, 1, 0, 0], [-1, 0, 1, 1, -1, 0, -1]]-5",Action : 5,0.5019436345966943
,Other actions: Best,0.8216715257531584
,Other actions: Average,"[0.43634596695821065, 0.34305150631681164, 0.6350826044703576, 0.8216715257531584, 0.6543569808875914, 0.5942662779397455]",0.5807958103876459

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, -1, 0, 0], [0, 0, 0, -1, 1, 0, 0], [-1, -1, 1, 1, -1, 1, -1]]-5",Action : 5,0.6180758017492691
,Other actions: Best,0.7866861030126329
,Other actions: Average,"[0.4757045675413008, 0.244897959183673, 0.49902818270165056, 0.7866861030126329, 0.4754616132167143, 0.38824101068998923]",0.4783365727243268

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, -1, 0, 0], [0, 0, -1, -1, 1, 1, 0], [-1, -1, 1, 1, -1, 1, -1]]-3",Action : 3,0.8571428571428578
,Other actions: Best,0.65014577259475
,Other actions: Average,"[0.6064139941690944, 0.1836734693877549, 0.65014577259475, 0.40962099125364365, 0.12244897959183677, 0.4927113702623893]",0.4108357628765782

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 1, -1, 0, 0], [0, 0, -1, -1, 1, 1, 0], [-1, -1, 1, 1, -1, 1, -1]]-2",Action : 2,0.0
,Other actions: Best,1.000000000000001
,Other actions: Average,"[0.0, 0.0, 1.000000000000001, 0.0, 0.0, 0.0]",0.16666666666666685

"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0], [0, 0, 1, 1, -1, -1, 0], [0, 0, -1, -1, 1, 1, 0], [-1, -1, 1, 1, -1, 1, -1]]-2",Action : 2,0.0
,Other actions: Best,1.0000000000000009
,Other actions: Average,"[0.0, 0.0, 1.0000000000000009, 0.0, 0.0, 0.0]",0.16666666666666682

LAST_2,,lose,Proportion
"[[0, 0, 0, 0, 0, -1, 0], [0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 1, 0], [0, 0, -1, -1, 0, 1, 0], [0, 0, 1, 1, 0, -1, 0], [0, -1, -1, 1, 0, -1, 0]]-0",Action : 0,0.07407407407407407
,Other actions: Best,0.458333333333334
,Other actions: Average,"[0.07407407407407407, 0.027777777777777776, 0.0761111111111111, 0.458333333333334, 0.06481481481481481]",0.14022222222222233

"[[0, 0, 0, 0, 0, -1, 0], [0, 0, 0, 0, 0, 1, 0], [0, 0, -1, 1, 0, 1, 0], [0, 0, -1, -1, 0, 1, 0], [0, 0, 1, 1, 0, -1, 0], [1, -1, -1, 1, 0, -1, 0]]-2",Action : 2,0.21407407407407394
,Other actions: Best,0.6020370370370373
,Other actions: Average,"[0.13555555555555554, 0.2564814814814813, 0.15305555555555556, 0.6020370370370373, 0.2274074074074073]",0.27490740740740743

"[[0, 0, 0, 0, 0, -1, 0], [0, 0, 1, 0, 0, 1, 0], [0, 0, -1, 1, 0, 1, 0], [0, 0, -1, -1, 0, 1, 0], [-1, 0, 1, 1, 0, -1, 0], [1, -1, -1, 1, 0, -1, 0]]-0",Action : 0,0.3540740740740741
,Other actions: Best,0.6711111111111111
,Other actions: Average,"[0.5111111111111112, 0.2640000000000001, 0.14541666666666664, 0.6711111111111111, 0.2609259259259259]",0.370512962962963

"[[0, 0, 0, 0, 0, -1, 0], [0, 0, 1, 0, 0, 1, 0], [-1, 0, -1, 1, 0, 1, 0], [1, 0, -1, -1, 0, 1, 0], [-1, 0, 1, 1, 0, -1, 0], [1, -1, -1, 1, 0, -1, 0]]-4",Action : 4,0.6666666666666663
,Other actions: Best,0.49439814814814814
,Other actions: Average,"[0.49439814814814814, 0.42592592592592554, 0.17600000000000007, 0.408425925925926, 0.4462962962962964]",0.39020925925925926

"[[0, 0, 0, 0, 0, -1, 0], [0, 0, 1, 0, 0, 1, 0], [-1, 0, -1, 1, 0, 1, 0], [1, 0, -1, -1, 0, 1, 0], [-1, 0, 1, 1, 0, -1, 0], [1, -1, -1, 1, 1, -1, -1]]-0",Action : 0,0.7643518518518523
,Other actions: Best,0.6411111111111113
,Other actions: Average,"[0.5402777777777776, 0.256, 0.6411111111111113, 0.03148148148148148, 0.6069444444444442]",0.4151629629629629

